1/1/2019,12/17/2019,,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,,,SNLPrice,,SNLPrice,,,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,SNLPrice,,
,,,,3005566,,XOM,,AAPL,,BRK.B,,MCK,,UNH,,CVS,,GM,,F,,T,,GE,,ABC,,VZ,,CVX,,COST,,FNMA,,KR,,AMZN,,WAG,,HPQ,,,CAH,,ESRX,,JPM,,BA,,MSFT,,BAC,,WFC,,HD,,C,,PSX,,IBM,,VLO,,ANTM,,PG,,STFGX,,GOOGL,,CMCSA,,TGT,,JNJ,,MET,,ADM,,MPC,,FMCC,,PEP,,UTX,,AET,,LOW,,UPS,,AIG,,PRU,,INTC,,HUM,,DIS,,CSCO,,PFE,,DOW,,SYY,,FDX,,CAT,,LMT,,NYSE,,KO,,HCA,,IM,,,ETE,,TSN,,AAL,,DAL,,NFS,,JCI,,BBY,,MRK,,,,GS,,HON,,,,ORCL,,MS,,CI,,UAL,,ALL,,TIBLX,,INTL,,CHS,,AXP,,GILD,,PUSH,,GD,,TJX,,COP,,NKE,,INT,,MMM,,MDLZ,,EXC,,FOXA,,DE,,TSO,,TWX,,
,,,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,,,Price,,Price,,,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,Price,,
,,,,,,,6/19/2018,185.69,6/19/2018,190.35,,,6/19/2018,253.02,,,,,,,6/19/2018,32.39,,,,,6/19/2018,48.50,,,,,6/19/2018,1.49,,,6/19/2018,"1,734.78",,,,,,,,,,6/19/2018,107.55,,,6/19/2018,100.86,6/19/2018,29.26,6/19/2018,55.08,,,6/19/2018,66.78,,,,,,,6/19/2018,244.49,,,,,6/19/2018,"1,178.69",,,,,,,6/19/2018,45.73,,,,,6/19/2018,1.65,,,,,,,,,,,6/19/2018,55.50,6/19/2018,97.60,,,6/19/2018,299.81,6/19/2018,106.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/19/2018,228.32,,,,,,,6/19/2018,49.92,6/19/2018,173.36,,,6/19/2018,93.48,,,6/19/2018,52.74,,,6/19/2018,97.14,,,,,,,,,,,,,,,,,,,6/19/2018,41.61,6/19/2018,NA,,,,,6/19/2018,NA,,
,,,,,,,6/18/2018,188.74,6/18/2018,191.11,,,6/18/2018,254.87,,,,,,,6/18/2018,32.19,,,,,6/18/2018,47.46,,,,,6/18/2018,1.46,,,6/18/2018,"1,723.79",,,,,,,,,,6/18/2018,108.18,,,6/18/2018,100.86,6/18/2018,29.40,6/18/2018,55.08,,,6/18/2018,66.75,,,,,,,6/18/2018,244.04,,,,,6/18/2018,"1,183.58",,,,,,,6/18/2018,46.63,,,,,6/18/2018,1.64,,,,,,,,,,,6/18/2018,55.55,6/18/2018,97.95,,,6/18/2018,305.10,6/18/2018,107.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/18/2018,231.39,,,,,,,6/18/2018,50.77,6/18/2018,173.93,,,6/18/2018,92.99,,,6/18/2018,53.06,,,6/18/2018,98.47,,,,,,,,,,,,,,,,,,,6/18/2018,41.72,6/18/2018,NA,,,,,6/18/2018,NA,,
,,,,,,,6/15/2018,188.84,6/15/2018,191.76,,,6/15/2018,255.98,,,,,,,6/15/2018,33.15,,,,,6/15/2018,48.06,,,,,6/15/2018,1.49,,,6/15/2018,"1,715.97",,,,,,,,,,6/15/2018,107.90,,,6/15/2018,100.13,6/15/2018,29.28,6/15/2018,54.98,,,6/15/2018,66.34,,,,,,,6/15/2018,245.16,,,,,6/15/2018,"1,159.27",,,,,,,6/15/2018,46.31,,,,,6/15/2018,1.65,,,,,,,,,,,6/15/2018,55.21,6/15/2018,98.56,,,6/15/2018,306.95,6/15/2018,108.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/15/2018,231.92,,,,,,,6/15/2018,51.16,6/15/2018,175.05,,,6/15/2018,93.81,,,6/15/2018,51.85,,,6/15/2018,98.52,,,,,,,,,,,,,,,,,,,6/15/2018,41.49,6/15/2018,NA,,,,,6/15/2018,NA,,
,,,,,,,6/14/2018,190.80,6/14/2018,192.50,,,6/14/2018,255.33,,,,,,,6/14/2018,32.52,,,,,6/14/2018,47.82,,,,,6/14/2018,1.50,,,6/14/2018,"1,723.86",,,,,,,,,,6/14/2018,108.03,,,6/14/2018,101.42,6/14/2018,29.50,6/14/2018,54.74,,,6/14/2018,66.16,,,,,,,6/14/2018,241.74,,,,,6/14/2018,"1,160.11",,,,,,,6/14/2018,46.77,,,,,6/14/2018,1.62,,,,,,,,,,,6/14/2018,54.80,6/14/2018,98.75,,,6/14/2018,304.43,6/14/2018,108.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/14/2018,233.65,,,,,,,6/14/2018,51.31,6/14/2018,175.33,,,6/14/2018,92.80,,,6/14/2018,51.99,,,6/14/2018,99.76,,,,,,,,,,,,,,,,,,,6/14/2018,41.07,6/14/2018,NA,,,,,6/14/2018,98.77,,
,,,,,,,6/13/2018,190.70,6/13/2018,194.55,,,6/13/2018,252.87,,,,,,,6/13/2018,32.22,,,,,6/13/2018,47.40,,,,,6/13/2018,1.52,,,6/13/2018,"1,704.86",,,,,,,,,,6/13/2018,109.97,,,6/13/2018,100.85,6/13/2018,29.84,6/13/2018,55.16,,,6/13/2018,67.29,,,,,,,6/13/2018,236.30,,,,,6/13/2018,"1,144.23",,,,,,,6/13/2018,47.00,,,,,6/13/2018,1.64,,,,,,,,,,,6/13/2018,54.70,6/13/2018,99.30,,,6/13/2018,306.41,6/13/2018,106.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/13/2018,233.83,,,,,,,6/13/2018,51.60,6/13/2018,176.18,,,6/13/2018,93.27,,,6/13/2018,50.25,,,6/13/2018,100.02,,,,,,,,,,,,,,,,,,,6/13/2018,40.52,6/13/2018,NA,,,,,6/13/2018,97.95,,
,,,,,,,6/12/2018,192.28,6/12/2018,195.27,,,6/12/2018,253.58,,,,,,,6/12/2018,34.35,,,,,6/12/2018,48.81,,,,,6/12/2018,1.48,,,6/12/2018,"1,698.75",,,,,,,,,,6/12/2018,110.19,,,6/12/2018,101.31,6/12/2018,29.90,6/12/2018,55.38,,,6/12/2018,67.61,,,,,,,6/12/2018,231.68,,,,,6/12/2018,"1,148.19",,,,,,,6/12/2018,47.49,,,,,6/12/2018,1.57,,,,,,,,,,,6/12/2018,54.56,6/12/2018,99.76,,,6/12/2018,305.91,6/12/2018,104.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/12/2018,232.63,,,,,,,6/12/2018,51.32,6/12/2018,178.82,,,6/12/2018,93.50,,,6/12/2018,50.81,,,6/12/2018,100.73,,,,,,,,,,,,,,,,,,,6/12/2018,40.49,6/12/2018,NA,,,,,6/12/2018,96.22,,
,,,,,,,6/11/2018,191.23,6/11/2018,195.33,,,6/11/2018,253.78,,,,,,,6/11/2018,34.18,,,,,6/11/2018,49.30,,,,,6/11/2018,1.41,,,6/11/2018,"1,689.12",,,,,,,,,,6/11/2018,110.83,,,6/11/2018,101.05,6/11/2018,30.06,6/11/2018,55.51,,,6/11/2018,68.11,,,,,,,6/11/2018,232.33,,,,,6/11/2018,"1,140.90",,,,,,,6/11/2018,47.60,,,,,6/11/2018,1.51,,,,,,,,,,,6/11/2018,55.13,6/11/2018,100.84,,,6/11/2018,301.49,6/11/2018,104.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/11/2018,234.09,,,,,,,6/11/2018,51.78,6/11/2018,180.95,,,6/11/2018,93.62,,,6/11/2018,51.45,,,6/11/2018,101.20,,,,,,,,,,,,,,,,,,,6/11/2018,39.93,6/11/2018,NA,,,,,6/11/2018,96.17,,
,,,,,,,6/8/2018,191.70,6/8/2018,196.01,,,6/8/2018,250.68,,,,,,,6/8/2018,33.83,,,,,6/8/2018,49.18,,,,,6/8/2018,1.42,,,6/8/2018,"1,683.99",,,,,,,,,,6/8/2018,111.11,,,6/8/2018,101.63,6/8/2018,30.01,6/8/2018,55.68,,,6/8/2018,68.47,,,,,,,6/8/2018,228.30,,,,,6/8/2018,"1,132.71",,,,,,,6/8/2018,47.41,,,,,6/8/2018,1.49,,,,,,,,,,,6/8/2018,55.12,6/8/2018,100.55,,,6/8/2018,297.89,6/8/2018,103.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/8/2018,233.39,,,,,,,6/8/2018,51.91,6/8/2018,177.81,,,6/8/2018,93.71,,,6/8/2018,51.41,,,6/8/2018,101.00,,,,,,,,,,,,,,,,,,,6/8/2018,40.00,6/8/2018,NA,,,,,6/8/2018,95.34,,
,,,,,,,6/7/2018,193.46,6/7/2018,195.57,,,6/7/2018,248.98,,,,,,,6/7/2018,33.81,,,,,6/7/2018,49.01,,,,,6/7/2018,1.44,,,6/7/2018,"1,689.30",,,,,,,,,,6/7/2018,110.80,,,6/7/2018,100.88,6/7/2018,30.09,6/7/2018,55.63,,,6/7/2018,68.45,,,,,,,6/7/2018,229.59,,,,,6/7/2018,"1,134.42",,,,,,,6/7/2018,47.09,,,,,6/7/2018,1.52,,,,,,,,,,,6/7/2018,53.87,6/7/2018,99.74,,,6/7/2018,296.40,6/7/2018,102.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/7/2018,233.45,,,,,,,6/7/2018,52.14,6/7/2018,177.11,,,6/7/2018,93.20,,,6/7/2018,51.44,,,6/7/2018,101.48,,,,,,,,,,,,,,,,,,,6/7/2018,40.14,6/7/2018,NA,,,,,6/7/2018,95.37,,
,,,,,,,6/6/2018,193.98,6/6/2018,193.99,,,6/6/2018,248.65,,,,,,,6/6/2018,33.38,,,,,6/6/2018,48.41,,,,,6/6/2018,1.44,,,6/6/2018,"1,695.75",,,,,,,,,,6/6/2018,110.36,,,6/6/2018,102.49,6/6/2018,30.04,6/6/2018,55.58,,,6/6/2018,68.23,,,,,,,6/6/2018,227.86,,,,,6/6/2018,"1,146.95",,,,,,,6/6/2018,47.15,,,,,6/6/2018,1.53,,,,,,,,,,,6/6/2018,53.94,6/6/2018,99.65,,,6/6/2018,295.33,6/6/2018,101.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/6/2018,232.23,,,,,,,6/6/2018,51.91,6/6/2018,174.93,,,6/6/2018,93.01,,,6/6/2018,51.61,,,6/6/2018,100.97,,,,,,,,,,,,,,,,,,,6/6/2018,39.71,6/6/2018,NA,,,,,6/6/2018,94.92,,
,,,,,,,6/5/2018,193.31,6/5/2018,190.77,,,6/5/2018,244.43,,,,,,,6/5/2018,32.68,,,,,6/5/2018,47.97,,,,,6/5/2018,1.44,,,6/5/2018,"1,696.35",,,,,,,,,,6/5/2018,107.84,,,6/5/2018,102.19,6/5/2018,29.12,6/5/2018,54.50,,,6/5/2018,66.76,,,,,,,6/5/2018,227.87,,,,,6/5/2018,"1,151.02",,,,,,,6/5/2018,46.40,,,,,6/5/2018,1.52,,,,,,,,,,,6/5/2018,53.84,6/5/2018,98.56,,,6/5/2018,293.94,6/5/2018,99.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/5/2018,228.34,,,,,,,6/5/2018,50.78,6/5/2018,170.83,,,6/5/2018,93.70,,,6/5/2018,50.07,,,6/5/2018,99.31,,,,,,,,,,,,,,,,,,,6/5/2018,40.43,6/5/2018,NA,,,,,6/5/2018,93.46,,
,,,,,,,6/4/2018,191.83,6/4/2018,191.30,,,6/4/2018,244.63,,,,,,,6/4/2018,32.41,,,,,6/4/2018,47.82,,,,,6/4/2018,1.44,,,6/4/2018,"1,665.27",,,,,,,,,,6/4/2018,108.45,,,6/4/2018,101.67,6/4/2018,29.40,6/4/2018,54.83,,,6/4/2018,67.34,,,,,,,6/4/2018,225.24,,,,,6/4/2018,"1,153.04",,,,,,,6/4/2018,46.33,,,,,6/4/2018,1.54,,,,,,,,,,,6/4/2018,53.78,6/4/2018,99.17,,,6/4/2018,294.14,6/4/2018,100.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/4/2018,229.89,,,,,,,6/4/2018,51.55,6/4/2018,171.00,,,6/4/2018,94.25,,,6/4/2018,50.09,,,6/4/2018,99.45,,,,,,,,,,,,,,,,,,,6/4/2018,40.54,6/4/2018,NA,,,,,6/4/2018,93.46,,
,,,,,,,6/1/2018,190.24,6/1/2018,192.23,,,6/1/2018,243.35,,,,,,,6/1/2018,32.47,,,,,6/1/2018,47.81,,,,,6/1/2018,1.48,,,6/1/2018,"1,641.54",,,,,,,,,,6/1/2018,108.40,,,6/1/2018,100.79,6/1/2018,29.40,6/1/2018,54.69,,,6/1/2018,67.28,,,,,,,6/1/2018,221.50,,,,,6/1/2018,"1,135.00",,,,,,,6/1/2018,46.66,,,,,6/1/2018,1.60,,,,,,,,,,,6/1/2018,53.29,6/1/2018,98.84,,,6/1/2018,289.68,6/1/2018,99.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6/1/2018,228.35,,,,,,,6/1/2018,51.21,6/1/2018,170.82,,,6/1/2018,93.86,,,6/1/2018,49.65,,,6/1/2018,98.25,,,,,,,,,,,,,,,,,,,6/1/2018,40.99,6/1/2018,NA,,,,,6/1/2018,93.89,,
,,,,,,,5/31/2018,186.87,5/31/2018,191.53,,,5/31/2018,241.51,,,,,,,5/31/2018,32.32,,,,,5/31/2018,47.67,,,,,5/31/2018,1.49,,,5/31/2018,"1,629.62",,,,,,,,,,5/31/2018,107.01,,,5/31/2018,98.84,5/31/2018,29.04,5/31/2018,53.99,,,5/31/2018,66.69,,,,,,,5/31/2018,221.42,,,,,5/31/2018,"1,100.00",,,,,,,5/31/2018,45.99,,,,,5/31/2018,1.63,,,,,,,,,,,5/31/2018,52.79,5/31/2018,96.84,,,5/31/2018,290.98,5/31/2018,99.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/31/2018,225.88,,,,,,,5/31/2018,50.14,5/31/2018,169.37,,,5/31/2018,93.48,,,5/31/2018,50.00,,,5/31/2018,98.30,,,,,,,,,,,,,,,,,,,5/31/2018,41.39,5/31/2018,NA,,,,,5/31/2018,94.16,,
,,,,,,,5/30/2018,187.50,5/30/2018,194.10,,,5/30/2018,244.94,,,,,,,5/30/2018,32.57,,,,,5/30/2018,48.60,,,,,5/30/2018,1.54,,,5/30/2018,"1,624.89",,,,,,,,,,5/30/2018,108.35,,,5/30/2018,98.95,5/30/2018,29.49,5/30/2018,54.23,,,5/30/2018,66.68,,,,,,,5/30/2018,231.58,,,,,5/30/2018,"1,077.47",,,,,,,5/30/2018,46.25,,,,,5/30/2018,1.64,,,,,,,,,,,5/30/2018,53.07,5/30/2018,97.85,,,5/30/2018,296.38,5/30/2018,99.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/30/2018,229.16,,,,,,,5/30/2018,50.97,5/30/2018,173.32,,,5/30/2018,94.37,,,5/30/2018,49.50,,,5/30/2018,98.99,,,,,,,,,,,,,,,,,,,5/30/2018,41.22,5/30/2018,NA,,,,,5/30/2018,94.10,,
,,,,,,,5/29/2018,187.90,5/29/2018,189.87,,,5/29/2018,242.17,,,,,,,5/29/2018,32.33,,,,,5/29/2018,48.20,,,,,5/29/2018,1.54,,,5/29/2018,"1,612.87",,,,,,,,,,5/29/2018,105.93,,,5/29/2018,98.01,5/29/2018,28.96,5/29/2018,52.95,,,5/29/2018,65.71,,,,,,,5/29/2018,229.29,,,,,5/29/2018,"1,068.07",,,,,,,5/29/2018,45.16,,,,,5/29/2018,1.65,,,,,,,,,,,5/29/2018,52.18,5/29/2018,94.97,,,5/29/2018,292.36,5/29/2018,99.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/29/2018,227.03,,,,,,,5/29/2018,49.96,5/29/2018,172.58,,,5/29/2018,94.24,,,5/29/2018,48.70,,,5/29/2018,97.72,,,,,,,,,,,,,,,,,,,5/29/2018,40.71,5/29/2018,NA,,,,,5/29/2018,93.36,,
,,,,,,,5/25/2018,188.58,5/25/2018,194.15,,,5/25/2018,244.95,,,,,,,5/25/2018,32.51,,,,,5/25/2018,48.52,,,,,5/25/2018,1.58,,,5/25/2018,"1,610.15",,,,,,,,,,5/25/2018,110.66,,,5/25/2018,98.36,5/25/2018,30.16,5/25/2018,54.90,,,5/25/2018,68.44,,,,,,,5/25/2018,232.39,,,,,5/25/2018,"1,084.08",,,,,,,5/25/2018,47.67,,,,,5/25/2018,1.62,,,,,,,,,,,5/25/2018,53.30,5/25/2018,100.02,,,5/25/2018,294.41,5/25/2018,102.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/25/2018,235.01,,,,,,,5/25/2018,53.01,5/25/2018,175.90,,,5/25/2018,95.45,,,5/25/2018,49.28,,,5/25/2018,101.10,,,,,,,,,,,,,,,,,,,5/25/2018,40.67,5/25/2018,NA,,,,,5/25/2018,94.17,,
,,,,,,,5/24/2018,188.15,5/24/2018,194.83,,,5/24/2018,242.73,,,,,,,5/24/2018,32.78,,,,,5/24/2018,48.64,,,,,5/24/2018,1.53,,,5/24/2018,"1,603.07",,,,,,,,,,5/24/2018,111.23,,,5/24/2018,98.31,5/24/2018,30.21,5/24/2018,54.67,,,5/24/2018,69.31,,,,,,,5/24/2018,230.62,,,,,5/24/2018,"1,085.45",,,,,,,5/24/2018,48.00,,,,,5/24/2018,1.59,,,,,,,,,,,5/24/2018,53.71,5/24/2018,100.38,,,5/24/2018,293.69,5/24/2018,102.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/24/2018,236.10,,,,,,,5/24/2018,54.00,5/24/2018,175.85,,,5/24/2018,95.52,,,5/24/2018,48.57,,,5/24/2018,102.01,,,,,,,,,,,,,,,,,,,5/24/2018,40.53,5/24/2018,NA,,,,,5/24/2018,94.26,,
,,,,,,,5/23/2018,188.36,5/23/2018,195.95,,,5/23/2018,244.26,,,,,,,5/23/2018,32.33,,,,,5/23/2018,48.59,,,,,5/23/2018,1.52,,,5/23/2018,"1,601.86",,,,,,,,,,5/23/2018,112.49,,,5/23/2018,98.66,5/23/2018,30.44,5/23/2018,56.18,,,5/23/2018,70.24,,,,,,,5/23/2018,232.06,,,,,5/23/2018,"1,085.96",,,,,,,5/23/2018,48.45,,,,,5/23/2018,1.53,,,,,,,,,,,5/23/2018,54.14,5/23/2018,100.90,,,5/23/2018,291.89,5/23/2018,102.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/23/2018,237.81,,,,,,,5/23/2018,54.35,5/23/2018,177.09,,,5/23/2018,95.59,,,5/23/2018,48.60,,,5/23/2018,101.93,,,,,,,,,,,,,,,,,,,5/23/2018,40.30,5/23/2018,NA,,,,,5/23/2018,94.00,,
,,,,,,,5/22/2018,187.16,5/22/2018,198.13,,,5/22/2018,245.18,,,,,,,5/22/2018,32.43,,,,,5/22/2018,48.81,,,,,5/22/2018,1.46,,,5/22/2018,"1,581.40",,,,,,,,,,5/22/2018,113.01,,,5/22/2018,97.50,5/22/2018,30.89,5/22/2018,55.26,,,5/22/2018,71.08,,,,,,,5/22/2018,233.93,,,,,5/22/2018,"1,075.31",,,,,,,5/22/2018,48.46,,,,,5/22/2018,1.48,,,,,,,,,,,5/22/2018,55.12,5/22/2018,101.96,,,5/22/2018,292.39,5/22/2018,104.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/22/2018,238.00,,,,,,,5/22/2018,54.88,5/22/2018,177.24,,,5/22/2018,95.88,,,5/22/2018,48.20,,,5/22/2018,102.70,,,,,,,,,,,,,,,,,,,5/22/2018,39.87,5/22/2018,NA,,,,,5/22/2018,94.43,,
,,,,,,,5/21/2018,187.63,5/21/2018,197.91,,,5/21/2018,247.90,,,,,,,5/21/2018,32.59,,,,,5/21/2018,48.43,,,,,5/21/2018,1.47,,,5/21/2018,"1,585.46",,,,,,,,,,5/21/2018,112.15,,,5/21/2018,97.60,5/21/2018,30.55,5/21/2018,54.54,,,5/21/2018,70.43,,,,,,,5/21/2018,233.65,,,,,5/21/2018,"1,084.01",,,,,,,5/21/2018,48.09,,,,,5/21/2018,1.47,,,,,,,,,,,5/21/2018,55.29,5/21/2018,101.61,,,5/21/2018,294.64,5/21/2018,104.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/21/2018,237.70,,,,,,,5/21/2018,54.36,5/21/2018,177.45,,,5/21/2018,95.61,,,5/21/2018,48.15,,,5/21/2018,102.04,,,,,,,,,,,,,,,,,,,5/21/2018,39.64,5/21/2018,NA,,,,,5/21/2018,94.74,,
,,,,,,,5/18/2018,186.31,5/18/2018,196.06,,,5/18/2018,244.64,,,,,,,5/18/2018,32.05,,,,,5/18/2018,47.74,,,,,5/18/2018,1.45,,,5/18/2018,"1,574.37",,,,,,,,,,5/18/2018,111.13,,,5/18/2018,96.36,5/18/2018,30.26,5/18/2018,53.70,,,5/18/2018,69.96,,,,,,,5/18/2018,231.87,,,,,5/18/2018,"1,069.64",,,,,,,5/18/2018,47.78,,,,,5/18/2018,1.44,,,,,,,,,,,5/18/2018,55.15,5/18/2018,102.43,,,5/18/2018,292.87,5/18/2018,103.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/18/2018,237.00,,,,,,,5/18/2018,53.92,5/18/2018,178.07,,,5/18/2018,94.92,,,5/18/2018,46.98,,,5/18/2018,100.99,,,,,,,,,,,,,,,,,,,5/18/2018,39.44,5/18/2018,NA,,,,,5/18/2018,94.45,,
,,,,,,,5/17/2018,186.99,5/17/2018,197.49,,,5/17/2018,242.96,,,,,,,5/17/2018,31.93,,,,,5/17/2018,47.85,,,,,5/17/2018,1.42,,,5/17/2018,"1,581.76",,,,,,,,,,5/17/2018,112.96,,,5/17/2018,96.18,5/17/2018,30.81,5/17/2018,54.22,,,5/17/2018,71.56,,,,,,,5/17/2018,231.79,,,,,5/17/2018,"1,081.26",,,,,,,5/17/2018,48.18,,,,,5/17/2018,1.42,,,,,,,,,,,5/17/2018,54.79,5/17/2018,102.61,,,5/17/2018,290.92,5/17/2018,104.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/17/2018,239.10,,,,,,,5/17/2018,54.87,5/17/2018,178.91,,,5/17/2018,95.00,,,5/17/2018,46.40,,,5/17/2018,101.22,,,,,,,,,,,,,,,,,,,5/17/2018,39.35,5/17/2018,NA,,,,,5/17/2018,92.88,,
,,,,,,,5/16/2018,188.18,5/16/2018,197.83,,,5/16/2018,241.72,,,,,,,5/16/2018,32.30,,,,,5/16/2018,47.86,,,,,5/16/2018,1.37,,,5/16/2018,"1,587.28",,,,,,,,,,5/16/2018,113.34,,,5/16/2018,97.15,5/16/2018,31.06,5/16/2018,55.04,,,5/16/2018,71.95,,,,,,,5/16/2018,232.40,,,,,5/16/2018,"1,084.09",,,,,,,5/16/2018,47.89,,,,,5/16/2018,1.40,,,,,,,,,,,5/16/2018,53.71,5/16/2018,101.17,,,5/16/2018,289.82,5/16/2018,105.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/16/2018,240.96,,,,,,,5/16/2018,54.97,5/16/2018,177.15,,,5/16/2018,95.62,,,5/16/2018,46.34,,,5/16/2018,100.59,,,,,,,,,,,,,,,,,,,5/16/2018,39.79,5/16/2018,NA,,,,,5/16/2018,94.19,,
,,,,,,,5/15/2018,186.44,5/15/2018,197.36,,,5/15/2018,239.50,,,,,,,5/15/2018,32.09,,,,,5/15/2018,47.79,,,,,5/15/2018,1.36,,,5/15/2018,"1,576.12",,,,,,,,,,5/15/2018,113.03,,,5/15/2018,97.32,5/15/2018,31.22,5/15/2018,54.75,,,5/15/2018,72.68,,,,,,,5/15/2018,230.87,,,,,5/15/2018,"1,084.87",,,,,,,5/15/2018,47.48,,,,,5/15/2018,1.40,,,,,,,,,,,5/15/2018,53.23,5/15/2018,100.54,,,5/15/2018,290.41,5/15/2018,102.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/15/2018,241.56,,,,,,,5/15/2018,54.85,5/15/2018,176.06,,,5/15/2018,95.86,,,5/15/2018,46.24,,,5/15/2018,100.74,,,,,,,,,,,,,,,,,,,5/15/2018,40.21,5/15/2018,NA,,,,,5/15/2018,94.42,,
,,,,,,,5/14/2018,188.15,5/14/2018,199.18,,,5/14/2018,242.90,,,,,,,5/14/2018,32.19,,,,,5/14/2018,48.49,,,,,5/14/2018,1.25,,,5/14/2018,"1,601.54",,,,,,,,,,5/14/2018,113.90,,,5/14/2018,98.03,5/14/2018,31.12,5/14/2018,54.48,,,5/14/2018,72.62,,,,,,,5/14/2018,232.31,,,,,5/14/2018,"1,106.60",,,,,,,5/14/2018,46.96,,,,,5/14/2018,1.31,,,,,,,,,,,5/14/2018,52.92,5/14/2018,99.87,,,5/14/2018,289.63,5/14/2018,102.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/14/2018,243.91,,,,,,,5/14/2018,55.22,5/14/2018,177.54,,,5/14/2018,95.46,,,5/14/2018,46.12,,,5/14/2018,101.29,,,,,,,,,,,,,,,,,,,5/14/2018,40.34,5/14/2018,NA,,,,,5/14/2018,94.38,,
